	1005	1015	1025	1035	1045	1055	1065	1075	1085	1095	1105	1115	1125	1135	1145	1155	1165	1175	1185	1195	1205	1215	1225	1235	1245	1255	1265	1275	1285	1295	1305	1315	1325	1335	1345	1355	1365	1375	1385	1395	1405	1415	1425	1435	1445	1455	1465	1475	1485	1495	1505	1515	1525	1535	1545	1555	1565	1575	1585	1595	1605	1615	1625	1635	1645	1655	1665	1675	1685	1695	1705	1715	1725	1735	1745	1755	1765	1775	1785	1795	1805	1815	1825	1835	1845	925	935	945	955	965	975	985	995
h.																					1.0		1.0								1.0		1.0	1.0	2.0																			1.0							1.0									2.0			1.0				1.0								1.0								
h.j																																																																																	1.0												
h.o																																																																																					1.0								
h.stoel																			1.0																																																																										
h.w																																																											1.0																																		
haag																																							1.0					1.0																1.0												1.0	1.0																				
haan																																																														1.0																															
haarlem																												1.0																							3.0							1.0		1.0																																	
haarlems																									1.0																																																																				
haarlemse																									1.0																																																																				
haarsteeggegeven																																																						1.0																																							
haben																																																		1.0																																											
habets																																																																				1.0																									
habitacionis																																					1.0																																																								
habitationis																																																	1.0																																												
hac																																						3.0																																																							
hack																																		3.0											3.0																																																
hacke																																									2.0																																																				
hackenszn																																																	1.0																																												
hackensznmet																																																		1.0																																											
hackenzn																																											1.0																																																		
hackfort								1.0																																									1.0											1.0						2.0						1.0		1.0			1.0																
hackius																																																																						1.0																							
hackvort																																																																	1.0																												
hadden																																								1.0	2.0												2.0																																								
hadewig																															1.0																																																														
hadewigenzn																																												1.0																																																	
hadewych																																														1.0																																															
haeck			1.0																																																		1.0																																								
haeffcamp																																																									1.0	1.0																																			
haeften																																1.0																									2.0							1.0																													
haegen																																																																									1.0	1.0																			
haek																																																1.0																																													
haelt																															1.0																																																														
haen																																											1.0																			1.0																															
haep																																		1.0																																																											
haer																																										1.0																															1.0																				
haerdt								1.0																																																																																					
haersma																																																																							2.0				1.0				1.0														
hagens																																							1.0																		1.0																																				
hagestein																																																									1.0		1.0																																		
hair																																															1.0																																														
haitsma																																																																																					1.0								
hakenzn																																																		1.0																																											
half																																																																										1.0																			
halftiend																																1.0																																																													
hall																																																					1.0																																								
halle																																								1.0																																																					
halt																															1.0																																																														
halve				1.0	1.0				5.0									1.0									1.0		1.0					1.0				1.0									3.0		1.0												1.0															1.0						1.0											
ham																																																																	1.0			1.0																									
hamburg																																			1.0																																																										
hamburgerbrug																																						1.0																																										1.0													
hamburgers																																			1.0																																																										
hamburgerstraat																																																																				1.0		1.0																							
hamrik																																																																																					1.0								
hand																																																	1.0																																												
handelen																																				1.0																																																									
handelsprivileges																																												1.0																																																	
handen																										1.0																																																																			
handhaven																																			1.0	1.0								1.0																																																	
handmerk														1.0																							1.0			1.0	2.0								1.0																																												
handtekeningen																																																									1.0																																				
handvest																										1.0			1.0																																																																
handvestboek																																1.0																																																													
handvesten																																3.0																																																													
hanebecq																																																						1.0																																							
hangt														1.0																																																																															
hania																																																																												1.0																	
hannonensia																																		2.0																																																											
hanrikske																																																														1.0																															
hans																																									1.0										1.0								1.0	1.0																																	
hanswijkerpolder																																																																				1.0																									
hardenbergh																																																																																						1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
harderwijk																											1.0		1.0																																																																
harderwijkse																																1.0																																																													
hare																											1.0																																																																		
haren															2.0														1.0									1.0		1.0														1.0																		1.0				3.0																	
haringvliet																																																																											1.0																		
harke																																																1.0																																													
harlingen																																																				1.0																																									
harm																																																																													1.0																
harmannus																																																																																1.0													
harmanus																																																																								1.0																					
harmelerwaard																																																1.0																																													
harmen																																									1.0																							1.0				1.0				1.0																					
harms																																																																													1.0			1.0													
harthals																																																													1.0																																
hase																																														1.0																																															
hasert																																																	1.0																																												
hasselt																																																																																			2.0										
hattem																																										1.0																																																			
hattum																																										1.0																																																			
haus																																																											1.0																																		
hausy																																																						1.0																																							
havart																										1.0	1.0																																																																		
have																																					1.0																																																								
haven																																									2.0																																																				
haver																																																		1.0																																											
havezathe																																																																															1.0														
hayckens																																																																								1.0																					
hayens																																																													1.0																																
hayman																																																																													1.0																
hayo																									1.0																								1.0																																												
hazart																																1.0																																																													
hazerswoude																							1.0																																																										1.0												
hebbend																																																																														1.0															
hebbende																								1.0					1.0																												1.0																																				
hec																																																	1.0																																												
heckinge																																																																										1.0																			
hector			1.0																																																																								1.0																		
hectorsz.																					1.0																																																																								
heden															1.0																																																																														
hedendaags																																																																															1.0														
hedikhuizen																																																						2.0																																							
heeck																																																																1.0																													
heel																																																						2.0																																							
heelt																																				1.0																																																									
heemraad																																																											1.0						1.0																												
heemraden																										1.0										1.0						1.0	1.0						1.0					1.0			1.0																	1.0																			
heemskerk																	1.0																																																																												
heemstede																																																																1.0																													
heen																																															1.0																																														
heer			5.0		1.0				1.0								3.0			1.0				2.0		3.0		1.0	3.0	4.0	4.0	1.0	3.0	3.0	1.0			1.0				1.0	1.0			2.0		2.0		2.0	1.0	4.0		2.0		4.0	2.0	1.0	2.0	1.0		1.0			1.0							3.0	1.0				1.0	1.0	1.0		1.0					1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
heerde																																										1.0								1.0																																											
heere																																																														1.0																															
heeren								1.0																																1.0		1.0												2.0				2.0																																			
heerenveen																																																																								1.0																					
heerhugowaard																														1.0																																																															
heerle																																																																												1.0																	
heerlen															1.0																																																																														
heerlijk																																																				1.0																																									
heerlijkheden										1.0																																																																																			
heerlijkheid																										1.0	1.0		2.0			2.0		1.0							1.0							1.0								1.0	2.0		2.0		1.0				1.0		1.0										1.0			1.0	1.0												
heerlyck																																																																												1.0																	
heerma																																																																1.0																													
heerschappij			1.0																																																																																										
heerweg																																																																		1.0																											
hees								1.0																																																																									2.0												
heesbeen																																						1.0			1.0																																																				
heest																																																																													1.0																
heeswijk																				1.0	1.0																																																							1.0																	
heet																																	1.0																																																												
hef																																																								1.0																																					
heffen																																																																												1.0																	
heggen																																																																																			1.0										
heggenstraat			1.0																																	1.0																																																									
hegstraat																																							1.0																																																						
heide																																																								1.0																																					
heideorigineel																																																	1.0																																												
heijcop																																																																					1.0																								
heijde																																																																												1.0																	
heijden																																																		1.0																																											
heije																																																																																1.0													
heijnderick																																																																								1.0																					
heijningen																																																	1.0																																												
heijnsbergen																																																																1.0																													
heiko																																																																																1.0													
heikop									1.0																																																																																				
heilig																													1.0				1.0																																																												
heilige		1.0						1.0					1.0		1.0			1.0											2.0	2.0	1.0	3.0	4.0			4.0				1.0									2.0	1.0	1.0		1.0				1.0				2.0	2.0																															
heiligen																													1.0																																																																
heilken																																																														1.0																															
heilletien																																																																						1.0																							
heiloo																						2.0																																																																							
heilwig																																						1.0																																																							
heim																																									1.0																																																				
hein																																							2.0				1.0																																																		
heinenoord																																																					1.0	1.0																																							
heinenzn																																									1.0																																																				
heinkenszand																																																				1.0																																									
heinman																																				1.0																																																									
heinrich																																																			1.0																																										
heinricsz																																																				1.0	1.0																																								
heinricus																							1.0														1.0																																																								
heinrik																																				2.0		1.0	1.0				1.0											5.0																																							
heins																																																																							1.0																						
heinsberg																	1.0	2.0								1.0	1.0																																																																		
heis																																																									1.0																																				
hekeren																																1.0																																																													
helder																																																																															1.0														
helena																																																																							1.0																						
helft					2.0				2.0							1.0				2.0													3.0		1.0						1.0				4.0		1.0	1.0					1.0		1.0			1.0								1.0		1.0																									
helften																																																		1.0			1.0																																								
hellemans																																																																			1.0																										
hellinc																																					1.0																																																								
hellu																																													2.0																																																
helmich																																																																																				1.0									
helmond																																									1.0																																																				
helpener																																																																																					1.0								
helschriksel																																																																												1.0																	
helvoirt																																													1.0																																																
hemaal																																							1.0																																																						
hemel-																																					2.0																																																								
hemenszn																																										1.0																																																			
hemert																										1.0															1.0																						1.0																														
hemmen										1.0																																																																																			
hemsink																																																																																	1.0												
hemzelf																										1.0																																																																			
hen																								1.0		1.0						1.0	2.0									1.0		1.0		1.0				1.0							1.0		1.0	1.0																																	
henderick																																																																		1.0								1.0																			
henderikus																																																																									1.0																				
hendrick									1.0																																												1.0					1.0										1.0				2.0																					
hendricus																																																																																			1.0										
hendrik			7.0					1.0	1.0						3.0			1.0		1.0			1.0	2.0	2.0	2.0	1.0	2.0				1.0				1.0		1.0															1.0	2.0		5.0	6.0	3.0	1.0				1.0		1.0	1.0	1.0	2.0	4.0	1.0	1.0		4.0	1.0		1.0		1.0		1.0		1.0	3.0	2.0									
hendriks																																																																		1.0	1.0											1.0															
hendriksz			1.0																																																																						1.0																				
hendrina																																																																											1.0																		
hendrixsen																																																																		1.0																											
henegouwen					1.0																																																																																								
hengelo																										2.0																																				1.0																															
hengstegrazen																																																																							1.0																						
hennen																1.0																																																																													
henri																																																																																					1.0								
henric																																						1.0		1.0	1.0		1.0				2.0																																														
henrica																																																	1.0			1.0																																									
henrich							2.0										1.0																																																																												
henrick																										1.0																				1.0	1.0		1.0			1.0	1.0					2.0									1.0		1.0	1.0			1.0																				
henrick..																																																																																			1.0										
henricksz																																																															1.0																														
henricus																										2.0		1.0			3.0	2.0	2.0	2.0		3.0										1.0			1.0				1.0																1.0																								
henriette																																																																								1.0	1.0	1.0	1.0								1.0										
henrik																								1.0											1.0			2.0		2.0	3.0	1.0		4.0	3.0				1.0																																												
henrikgevidimeerd																																												1.0																																																	
henrikszn																																																		1.0				1.0																																							
henrikus																																							1.0																																																						
henriëtta																																																																																	1.0												
henriëtte																																																																						1.0												1.0											
henry																																																																																				1.0									
henryck																																														1.0																																															
hensbeeck																																																										1.0		1.0																																	
hensing																																																																																1.0													
heraldiek																																																																												1.0																	
herama																																																							1.0																																						
herberen																																						1.0																																																							
herberg																																																																													1.0								1.0								
herbertus																															1.0																																																														
herborch																														1.0						1.0																																																									
herbordt																																																					1.0																																								
herbouw																		1.0																																				1.0																																							
hercules																																																																																		1.0											
herdijking																																1.0																																																													
here			1.0																																																																																										
heremieten																										2.0																																																																			
heren																	1.0															1.0		1.0		1.0		1.0	1.0														1.0																																								
herengoed																																																																1.0		1.0		1.0			1.0		2.0																				
herensoen																																														1.0																																															
herensteeg																																	1.0																																																												
herenstraat																																																						2.0															1.0																								
herentals																																																	1.0																																												
herestraat																																																																															1.0		2.0												
herhaalt															1.0																																																																														
heriman														5.0	2.0																																																																														
herk-de-stad																									1.0																																																																				
herkenbosch																																							1.0																																																						
herkomen																																																					1.0																																								
herman					1.0											1.0										2.0						1.0			1.0				1.0						1.0			1.0	1.0	1.0							1.0	1.0		2.0					1.0	1.0									1.0																		
hermannus																										1.0								1.0																																																											
hermans																																																													2.0																																
hermanus																																																																					1.0																								
hermelina																																																																	1.0	1.0	1.0		1.0																								
hermens																																																		1.0																																											
hermina																																																																																			1.0										
herne																																			1.0																																																										
hernieuwende																																														1.0																																															
herpt																																									2.0				1.0					1.0				1.0																																							
herpterbroek																																									1.0													1.0																																							
herpterveltkopie																																																		1.0																																											
hersfeld													1.0																																																																																
hertog	3.0											1.0			5.0			1.0					1.0	1.0				1.0	2.0		1.0		1.0	2.0			1.0	1.0				1.0	3.0		1.0	1.0		1.0		5.0	2.0	3.0	1.0			1.0																																					
hertogdom															1.0																																										1.0																																				
hertogelijk																		1.0																																																																											
hertogen															1.0					1.0			2.0			5.0		2.0	5.0																						1.0																																										
hertogin																											1.0											1.0		1.0																																																					
hervormde																																																																														1.0															
herwaerden																																																				1.0																																									
herweden																																		1.0																																																											
herwinen																																											1.0																																																		
hesdin																																																								1.0							1.0																														
hesdinfort																																																								1.0																																					
hese				1.0																						1.0													2.0																																																						
hesel																																1.0																																																													
hesewic																																		1.0																																																											
hessel																																			1.0																	1.0				1.0																											1.0										
hessen-dessau																																																																						1.0																							
hester																																																																																	2.0	1.0											
hetgeen																																																				1.0																																									
hetsema																																																					1.0																																								
hetzelfde																	1.0																																																																												
hetzelve																						1.0																																																																							
heugem										1.0																	1.0								1.0																										1.0																																
heukelom																																			1.0																																																										
heukelum																																																1.0																																													
heumen																																																								1.0																																					
heurne																																																1.0																																													
heusden																																	1.0	1.0	1.0	1.0		5.0	1.0	8.0	7.0	6.0	6.0	1.0	5.0		3.0		2.0	3.0				5.0				4.0																																			
heycoop																																							1.0																																																						
heycop																																							2.0																																																						
heycopper-opstal																																																					1.0																																								
heyligers																				1.0																																																																									
heylwiich																																															1.0																																														
heylwyc				2.0																																																																																									
heym																																													1.0																																																
heyne																																			1.0																																																										
heynesz																																																1.0																																													
heynrick																																															2.0											2.0																																			
heynricksz																																																				2.0																																									
heynsberch																																																				1.0																																									
hezewijc																																			1.0																																																										
hiddema																																																															1.0		1.0																												
hield			1.0																																																																																										
hieraan																																			1.0																																																										
hierbij								1.0																											1.0																	1.0																																									
hieronimus								1.0																																																											1.0																										
hiir																																		1.0																																																											
hijbels																																																																																1.0													
hijzelf																																																				1.0																																									
hildegonde																																								1.0																																																					
hildegundis																																					1.0																																																								
hilkemijer																																																																												1.0																	
hille																																										1.0							1.0																																												
hillegersberg																																																						1.0																												1.0											
hillegonda																																														1.0																																															
hillegonde																																																		2.0																																											
hillegondis																																																	1.0																																												
hiltjes																																																																											1.0																		
hinckart																																																															1.0																														
hindrick																																																																1.0																													
hindricks																																																																	1.0																												
hindrik																																																																													2.0																
hindriks																																																																															1.0														
hire																																1.0																																																													
hiss																																																													1.0																																
historico-politica																																																																															1.0														
hobbe																																																																																		1.0											
hochstaden																					1.0																																																																								
hoecklum																																																																	1.0	1.0	1.0		1.0																								
hoek				1.0																																1.0				1.0																									1.0	1.0			1.0				1.0								2.0												
hoekhuis																																	1.0																																																												
hoeksema																																																																																		1.0											
hoen																			1.0																																																																										
hoencoop																																							1.0																																																						
hoenders																																	1.0																																																												
hoenderstraat																																				1.0																																																									
hoensbroek															2.0																																																																														
hoern																								1.0																																																																					
hoerne															1.0																																																																														
hoesden																																		1.0														1.0																																													
hoeve			1.0						7.0												1.0		2.0		1.0		1.0													1.0		1.0	1.0				3.0		1.0																																												
hoeveelheid																																						1.0																1.0																																							
hoevel																																								1.0																																																					
hoevelaken																													1.0				1.0																																																												
hoevelynck																																																							1.0																																						
hoeven																									1.0			1.0	1.0																									1.0																				1.0																			
hoewel																																													1.0									1.0																																							
hoeyslaghen																																									1.0																																																				
hof								1.0	2.0			1.0						1.0										1.0		1.0	1.0	1.0								1.0		1.0		1.0	1.0				1.0	1.0		2.0	1.0	2.0		3.0		1.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0					1.0		1.0		1.0															
hoff				1.0																																																												1.0																													
hoffmeister																																																			1.0																																										
hofjen																																																																													1.0																
hofstad																																										2.0		1.0										3.0																																							
hofstede			1.0	1.0													2.0												2.0				3.0				1.0	2.0	2.0	1.0			1.0	3.0	2.0	1.0	2.0			1.0			2.0	1.0			1.0	1.0											1.0						1.0									1.0	2.0								
hofsteden					1.0																																			1.0														1.0																																							
hofvaart												1.0																																																																																	
hoge			1.0																																								1.0																				1.0		1.0								1.0								1.0												
hogenban																																																																										1.0																			
hogere																															1.0																																																														
hoghe																																											1.0																																																		
hohenlansberg																																																																														1.0															
hoirden																																								1.0																																																					
hoirnkens																																																												2.0																																	
holdingha																																																																1.0																													
holl																												1.0																																																																	
holland			3.0		1.0								1.0			2.0	2.0			1.0			1.0		1.0			2.0		2.0				1.0				1.0			3.0	1.0	2.0		1.0																4.0	1.0	1.0		1.0		1.0			1.0				2.0		1.0	2.0	1.0	1.0	1.0	1.0												
hollande																																																												1.0																																	
hollands																																		1.0						2.0	6.0	3.0	2.0	1.0	1.0		1.0		1.0	4.0				1.0																																							
hollands-stichtse			1.0																																																																																										
hollandsche																1.0																																																																													
hollandse		1.0																																						1.0	1.0																																																				
holte																											1.0																																																																		
holwierde																									1.0																																																																				
hommes																																																				1.0																																									
hompesch																	1.0																																																																												
homrigh																																																																						1.0																							
hond																																	1.0	2.0						2.0	5.0		1.0					1.0	1.0	2.0				1.0	2.0														1.0				2.0																				
hondert																													1.0																																																																
hongarije																																																																												1.0																	
hongercamp																																																											1.0																																		
hongerstraat																																																																				1.0																									
hont																							1.0																															1.0																																							
hontheym																																			1.0																																																										
honthorst																																																										1.0			1.0																																
hoocheesscheren																																																														1.0																															
hoofakker																																																																																	1.0												
hoofde																																				1.0																																																									
hoofdlieden																																															1.0																																														
hoofdmeester																																																						1.0																																							
hoofdsom																																																		1.0				1.0				2.0		1.0			1.0		1.0																												
hoofdzakelijk																																																																																		1.0											
hooftman																																																															1.0																														
hoog																														1.0									1.0																																																						
hooge																																																																																					1.0								
hoogheemraad																																																																															1.0		1.0												
hoogheemraadschap																													1.0																																																																
hoogheemraden																										1.0								1.0																																																											
hoogheid																																																								1.0																																					
hoogland																																1.0	1.0																																																												
hoogleraar																																2.0																																																													
hoograven																																																																																			1.0										
hoogstens																											1.0																																																																		
hoogstraat																																											1.0																					1.0								1.0										1.0											
hoogstraten																																																																																	2.0												
hoogwoud																																																1.0																																													
hooiland																																																																										2.0																			
